id,word,sourceWord,pinyin,introducedLevel,hskLevels,partOfSpeechSource,sourceSort,sourceLevelName
hsk2_038,动,动,dòng,2,2,动,338,二级
hsk2_039,饭馆,饭馆,fànguǎn,2,2,名,339,二级
hsk2_040,飞,飞,fēi,2,2,动,340,二级
hsk2_041,高,高,gāo,2,2,形、名,341,二级
hsk2_042,高中,高中,gāozhōng,2,2,名,342,二级
hsk2_043,告诉,告诉,gàosu,2,2,动,343,二级
hsk2_044,个子,个子,gèzi,2,2,名,344,二级
hsk2_045,跟,跟,gēn,2,"2,5",介、连、（名、动）,345,二级（五级）
hsk2_046,公交车,公交车,gōngjiāochē,2,2,名,346,二级
hsk2_047,过,过,guò,2,2,动,347,二级
hsk2_048,过来,过来,guòlái,2,2,动,348,二级
hsk2_049,过年,过年,guònián,2,2,动,349,二级
hsk2_050,过去,过去1,guòqù,2,2,动,350,二级
hsk2_051,过,过,guo,2,2,助,351,二级
hsk2_052,还是,还是,háishi,2,2,副、连,352,二级
hsk2_053,黑色,黑色,hēisè,2,2,名,353,二级
hsk2_054,红茶,红茶,hóngchá,2,2,名,354,二级
hsk2_055,红色,红色,hóngsè,2,2,名,355,二级
hsk2_056,后面,后面,hòumiàn,2,2,名,356,二级
hsk2_057,花,花1,huā,2,2,动,357,二级
hsk2_058,花,花2,huā,2,"2,6",名、（形）,358,二级（六级）
hsk2_059,画,画,huà,2,2,动、名,359,二级
hsk2_060,坏,坏,huài,2,2,形,360,二级
hsk2_061,回来,回来,huílái,2,2,动,361,二级
hsk2_062,回去,回去,huíqù,2,2,动,362,二级
hsk2_063,机场,机场,jīchǎng,2,2,名,363,二级
hsk2_064,机票,机票,jīpiào,2,2,名,364,二级
hsk2_065,记得,记得,jìde,2,2,动,365,二级
hsk2_066,间,间,jiān,2,"2,4",量、（名）,366,二级（四级）
hsk2_067,教,教,jiāo,2,2,动,367,二级
hsk2_068,教室,教室,jiàoshì,2,2,名,368,二级
hsk2_069,介绍,介绍,jièshào,2,2,动,369,二级
hsk2_070,进,进,jìn,2,2,动,370,二级
hsk2_071,近,近,jìn,2,2,形,371,二级
hsk2_072,进来,进来,jìnlái,2,2,动,372,二级
hsk2_073,进去,进去,jìnqù,2,2,动,373,二级
hsk2_074,经常,经常,jīngcháng,2,2,副,374,二级
hsk2_075,酒店,酒店,jiǔdiàn,2,2,名,375,二级
hsk2_076,就,就,jiù,2,"2,7",副、（介）,376,二级（七-九级）
hsk2_077,咖啡,咖啡,kāfēi,2,2,名,377,二级
hsk2_078,开始,开始,kāishǐ,2,2,动、名,378,二级
hsk2_079,开学,开学,kāixué,2,2,动,379,二级
hsk2_080,考,考,kǎo,2,2,动,380,二级
hsk2_081,考试,考试,kǎoshì,2,2,动、名,381,二级
hsk2_082,可能,可能,kěnéng,2,2,形、名、动,382,二级
hsk2_083,裤子,裤子,kùzi,2,2,名,383,二级
hsk2_084,快,快,kuài,2,2,形、副,384,二级
hsk2_085,快乐,快乐,kuàilè,2,2,形,385,二级
hsk2_086,快要,快要,kuàiyào,2,2,副,386,二级
hsk2_087,篮球,篮球,lánqiú,2,2,名,387,二级
hsk2_088,累,累,lèi,2,2,形、动,388,二级
hsk2_089,离,离,lí,2,2,动,389,二级
hsk2_090,里面,里面,lǐmiàn,2,2,名,390,二级
hsk2_091,楼,楼,lóu,2,2,名,391,二级
hsk2_092,路,路,lù,2,2,名,392,二级
hsk2_093,路上,路上,lùshang,2,2,名,393,二级
hsk2_094,旅游,旅游,lǚyóu,2,2,动,394,二级
hsk2_095,绿茶,绿茶,lǜchá,2,2,名,395,二级
hsk2_096,绿色,绿色,lǜsè,2,"2,4",名、（形）,396,二级（四级）
hsk2_097,慢,慢,màn,2,2,形,397,二级
hsk2_098,没意思,没意思,méi yìsi,2,2,,398,二级
hsk2_099,每,每,měi,2,"2,4",代、（副）,399,二级（四级）
hsk2_100,门,门,mén,2,2,名,400,二级
hsk2_101,门口,门口,ménkǒu,2,2,名,401,二级
hsk2_102,门票,门票,ménpiào,2,2,名,402,二级
hsk2_103,面,面1,miàn,2,"2,5",后缀、（动、名、量）,403,二级（五级）
hsk2_104,名,名,míng,2,2,名、量,404,二级
hsk2_105,拿,拿,ná,2,2,动,405,二级
hsk2_106,那么,那么,nàme,2,2,代、连,406,二级
hsk2_107,那样,那样,nàyàng,2,2,代,407,二级
hsk2_108,奶茶,奶茶,nǎichá,2,2,名,408,二级
hsk2_109,奶奶,奶奶,nǎinai,2,2,名,409,二级
hsk2_110,男孩儿,男孩儿,nánháir,2,2,名,410,二级
hsk2_111,鸟,鸟,niǎo,2,2,名,411,二级
hsk2_112,女孩儿,女孩儿,nǚháir,2,2,名,412,二级
hsk2_113,旁边,旁边,pángbiān,2,2,名,413,二级
hsk2_114,跑,跑,pǎo,2,2,动,414,二级
hsk2_115,跑步,跑步,pǎobù,2,2,动,415,二级
hsk2_116,票,票,piào,2,2,名,416,二级
hsk2_117,妻子,妻子,qīzi,2,2,名,417,二级
hsk2_118,起来,起来,qǐlái,2,2,动,418,二级
hsk2_119,前面,前面,qiánmiàn,2,2,名,419,二级
hsk2_120,晴,晴,qíng,2,2,形,420,二级
hsk2_121,球,球,qiú,2,2,名,421,二级
hsk2_122,让,让,ràng,2,"2,4",动、（介）,422,二级（四级）
hsk2_123,肉,肉,ròu,2,2,名,423,二级
hsk2_124,商场,商场,shāngchǎng,2,2,名,424,二级
hsk2_125,上来,上来,shànglái,2,2,动,425,二级
hsk2_126,上面,上面,shàngmiàn,2,2,名,426,二级
hsk2_127,上去,上去,shàngqù,2,2,动,427,二级
hsk2_128,上网,上网,shàngwǎng,2,2,动,428,二级
hsk2_129,身体,身体,shēntǐ,2,2,名,429,二级
hsk2_130,生日,生日,shēngrì,2,2,名,430,二级
hsk2_131,时,时,shí,2,"2,6",名、（量）,431,二级（六级）
hsk2_132,事情,事情,shìqing,2,2,名,432,二级
hsk2_133,手,手,shǒu,2,2,名,433,二级
hsk2_134,手表,手表,shǒubiǎo,2,2,名,434,二级
hsk2_135,书包,书包,shūbāo,2,2,名,435,二级
hsk2_136,舒服,舒服,shūfu,2,2,形,436,二级
hsk2_137,送,送,sòng,2,2,动,437,二级
hsk2_138,虽然,虽然,suīrán,2,2,连,438,二级
hsk2_139,所以,所以,suǒyǐ,2,2,连,439,二级
hsk2_140,疼,疼,téng,2,"2,6",形、（动）,440,二级（六级）
hsk2_141,踢,踢,tī,2,2,动,441,二级
hsk2_142,题,题,tí,2,2,名,442,二级
hsk2_143,条,条,tiáo,2,"2,5",量、（名）,443,二级（五级）
hsk2_144,跳舞,跳舞,tiàowǔ,2,2,动,444,二级
hsk2_145,头,头,tóu,2,"2,3,5",名、（量）、（形）,445,二级（三级）（五级）
hsk2_146,外国,外国,wàiguó,2,2,名,446,二级
hsk2_147,外面,外面,wàimiàn,2,2,名,447,二级
hsk2_148,完,完,wán,2,2,动,448,二级
hsk2_149,万,万,wàn,2,2,数,449,二级
hsk2_150,往,往,wǎng,2,2,动、介,450,二级
hsk2_151,网上,网上,wǎngshang,2,2,名,451,二级
hsk2_152,忘,忘,wàng,2,2,动,452,二级
hsk2_153,位,位,wèi,2,2,量,453,二级
hsk2_154,为什么,为什么,wèi shénme,2,2,,454,二级
hsk2_155,希望,希望,xīwàng,2,2,动,455,二级
hsk2_156,洗,洗,xǐ,2,2,动,456,二级
hsk2_157,洗手间,洗手间,xǐshǒujiān,2,2,名,457,二级
hsk2_158,下来,下来,xiàlái,2,2,动,458,二级
hsk2_159,下面,下面,xiàmiàn,2,2,名,459,二级
hsk2_160,下去,下去,xiàqù,2,2,动,460,二级
hsk2_161,小孩儿,小孩儿,xiǎoháir,2,2,名,461,二级
hsk2_162,小时候,小时候,xiǎoshíhou,2,2,名,462,二级
hsk2_163,笑,笑,xiào,2,2,动,463,二级
hsk2_164,姓,姓,xìng,2,2,名、动,464,二级
hsk2_165,姓名,姓名,xìngmíng,2,2,名,465,二级
hsk2_166,颜色,颜色,yánsè,2,2,名,466,二级
hsk2_167,眼睛,眼睛,yǎnjing,2,2,名,467,二级
hsk2_168,药,药,yào,2,2,名,468,二级
hsk2_169,药店,药店,yàodiàn,2,2,名,469,二级
hsk2_170,爷爷,爷爷,yéye,2,2,名,470,二级
hsk2_171,一会儿,一会儿,yíhuìr,2,"2,3",数量、（副）,471,二级（三级）
hsk2_172,已经,已经,yǐjīng,2,2,副,472,二级
hsk2_173,一起,一起,yìqǐ,2,2,副,473,二级
hsk2_174,意思,意思,yìsi,2,2,名,474,二级
hsk2_175,阴,阴,yīn,2,2,形,475,二级
hsk2_176,因为,因为,yīnwèi,2,2,介、连,476,二级
hsk2_177,游,游,yóu,2,2,动,477,二级
hsk2_178,游泳,游泳,yóuyǒng,2,2,动,478,二级
hsk2_179,有意思,有意思,yǒu yìsi,2,2,,479,二级
hsk2_180,有时,有时,yǒushí,2,2,副,480,二级
hsk2_181,右,右,yòu,2,2,名,481,二级
hsk2_182,右边,右边,yòubian,2,2,名,482,二级
hsk2_183,鱼,鱼,yú,2,2,名,483,二级
hsk2_184,远,远,yuǎn,2,2,形,484,二级
hsk2_185,运动,运动,yùndòng,2,2,动、名,485,二级
hsk2_186,站,站1,zhàn,2,2,名,486,二级
hsk2_187,丈夫,丈夫,zhàngfu,2,2,名,487,二级
hsk2_188,这么,这么,zhème,2,2,代,488,二级
hsk2_189,这样,这样,zhèyàng,2,2,代,489,二级
hsk2_190,着,着,zhe,2,2,助,490,二级
hsk2_191,正,正,zhèng,2,"2,5",副、（形）,491,二级（五级）
hsk2_192,周,周,zhōu,2,"2,6",名、（量）,492,二级（六级）
hsk2_193,准备,准备,zhǔnbèi,2,2,动,493,二级
hsk2_194,自己,自己,zìjǐ,2,2,代,494,二级
hsk2_195,走,走,zǒu,2,2,动,495,二级
hsk2_196,走路,走路,zǒulù,2,2,动,496,二级
hsk2_197,足球,足球,zúqiú,2,2,名,497,二级
hsk2_198,最,最,zuì,2,2,副,498,二级
hsk2_199,左,左,zuǒ,2,2,名,499,二级
hsk2_200,左边,左边,zuǒbian,2,2,名,500,二级
